country,year,gdp_per_capita,investment_rate,population_growth,n_g_delta,ln_y,ln_s,ln_ngd
MKD,2000,3283.379341,21.88010264,0.455448702,0.05455448702,8.09662845788716,-1.5195925174032663,-2.908555314907094
MKD,2010,4582.365175,24.46809484,-0.639374483,0.04360625517,8.429970557567994,-1.4078001685322377,-3.132554671715748
MKD,2020,5743.726494,29.91737389,-1.07910572,0.0392089428,8.65586349364731,-1.2067308077900691,-3.2388504255509556
MLI,1990,589.7754059,21.50569791,1.968205711,0.06968205711,6.379741796461221,-1.5368522668960571,-2.663812424629116
MLI,2000,682.4974205,17.6850224,2.913088742,0.07913088741999999,6.525758747564793,-1.732452096721328,-2.5366519947139485
MLI,2010,821.1812866,23.0142231,3.248514009,0.08248514009,6.710743897013724,-1.4690577655345682,-2.495137121986291
MLI,2020,872.3894268,20.65173653,3.017513615,0.08017513614999999,6.771235914584154,-1.5773707766542369,-2.523541835244086
MLT,1990,10067.75201,30.62667752,0.978313699,0.05978313699,9.217092724446085,-1.1832987424600943,-2.817031647926024
MLT,2000,17178.37738,27.3213667,0.645267231,0.05645267231,9.751406742882159,-1.297501126914487,-2.874352650091529
MLT,2010,20750.64795,21.86439202,0.491182811,0.05491182811,9.940332751677332,-1.5203108075925844,-2.9020265054027163
MLT,2020,27861.82028,20.11690203,2.271625497,0.07271625497,10.235012581882865,-1.6036098272639543,-2.62119032975148
MNA,1990,2055.403151,33.18347829,3.435210125,0.08435210124999999,7.62822728822473,-1.103118075797928,-2.47275555921567
MNA,2000,2321.529046,22.77963341,2.224899131,0.07224899131,7.749981319119805,-1.4793033207236528,-2.627636913194319
MNA,2010,2855.299131,28.2952605,2.163497567,0.07163497566999999,7.956931891032476,-1.2624758688623847,-2.6361718372753042
MNA,2020,2829.047126,25.81616451,1.753989334,0.06753989333999999,7.947695229345925,-1.354169358854024,-2.695036843238281
MNE,2000,4391.36966,22.38840423,-0.027974019,0.04972025981,8.38739645285295,-1.4966270294671644,-3.001342786890689
MNE,2010,5917.917887,22.27012401,0.183239906,0.05183239906,8.685739957737162,-1.5019241362565463,-2.959739860759319
MNE,2020,6351.954863,30.08751728,-0.026010438,0.04973989562,8.756517896950843,-1.2010598085541804,-3.0009479391213443
MNG,1990,1823.456238,29.06732538,-1.206532913,0.03793467087,7.508489011057549,-1.2355554818420866,-3.2718897863863208
MNG,2000,1598.31282,29.01074048,1.327111441,0.06327111441,7.376703864364776,-1.2375040631891536,-2.760326382417532
MNG,2010,2611.673266,42.08695429,1.749926831,0.06749926831,7.867746392985443,-0.865432367667525,-2.6956385210142564
MNG,2020,4066.034109,22.38359766,1.805420087,0.06805420087,8.310423382987342,-1.4968417426725413,-2.6874508196812665
MOZ,2000,287.3906303,41.13066992,2.203665172,0.07203665172,5.660842371512924,-0.888416116010668,-2.6305802378222607
MOZ,2010,494.1628591,23.19552126,2.676859035,0.07676859035,6.202865137148792,-1.4612109750901416,-2.5669597023012742
MOZ,2020,591.80406,44.82667647,2.964900343,0.07964900343,6.383175600368396,-0.8023667668616351,-2.5301257545687603
MRT,1990,1437.750482,13.95127958,2.533517471,0.07533517471000001,7.270835005839851,-1.9695989557624296,-2.58580812562359
MRT,2000,1304.644391,11.29580089,2.783538221,0.07783538221,7.173685785304646,-2.18073913198604,-2.5531591669905462
MRT,2010,1460.191797,32.25108313,3.191594036,0.08191594036,7.286323073882606,-1.1316185578839313,-2.50206167507123
MRT,2020,1553.306156,38.65932317,2.92092559,0.0792092559,7.348140942161184,-0.9503822196037882,-2.53566211956598
MUS,1990,3859.644415,29.80909287,0.712313471,0.057123134709999995,8.258330337749205,-1.210356709153611,-2.8625460830798755
MUS,2000,5744.198302,25.63662289,0.982676166,0.05982676166,8.655945633460835,-1.3611482751689852,-2.816302198734498
MUS,2010,8114.82056,26.7282316,0.237886693,0.052378866930000004,9.001447367566199,-1.3194498159008392,-2.949252071866208
MUS,2020,9483.676026,17.96607711,0.00229068,0.0500229068,9.157327286542781,-1.7166848111942945,-2.995274242466247
MWI,2020,559.4470861,16.71063514,2.635737351,0.07635737350999999,6.326948949731809,-1.7891248345280297,-2.572330676865968
MYS,1990,4184.760729,32.36032616,2.948725779,0.07948725779,8.339204807812408,-1.128237014738582,-2.532158549539031
MYS,2000,6455.614198,26.86748915,2.344802412,0.07344802412,8.772705449490063,-1.3142532120886297,-2.6111772777451927
MYS,2010,8118.922705,23.3865411,1.870406127,0.06870406127,9.001952752556013,-1.4530094957629018,-2.677946965489471
MYS,2020,10171.46578,19.65800823,1.333633231,0.06333633231,9.22734160648413,-1.6266853871846711,-2.7592961443476858
NAC,1990,38290.0953,21.50937929,1.167245669,0.06167245669,10.55294653336874,-1.5366810999356042,-2.785917854709255
NAC,2000,47364.74567,23.46978716,1.09487429,0.0609487429,10.765633468718526,-1.4494562447644896,-2.7977220483701
NAC,2010,51440.08048,19.13655025,0.872248323,0.05872248323,10.84817292345149,-1.6535700539301015,-2.834932606230809
NAC,2020,57470.41952,21.78432315,0.477755737,0.05477755737,10.95902565128374,-1.523979596444618,-2.904474705955161
NAM,1990,2857.337775,27.05753653,6.047624529,0.11047624529,7.957645622403851,-1.3072046047140624,-2.2029547558858447
NAM,2000,3083.596579,17.04146597,2.352198772,0.07352198772,8.033851915166927,-1.7695206371840984,-2.610170764847518
NAM,2010,4165.129902,23.77999896,1.548414643,0.06548414643,8.33450274307016,-1.436325338459687,-2.7259472048737954
NAM,2020,3787.49944,13.92920342,2.910198877,0.07910198876999999,8.239461301962828,-1.9711825843253705,-2.5370172620467195
NER,1990,465.9238895,11.28478681,3.079484547,0.08079484547,6.144022293533078,-2.181714667345864,-2.51584210917811
NER,2000,392.8986169,13.14220964,3.467163828,0.08467163828,5.973551606324062,-2.0293410257297384,-2.468974582513133
NER,2010,441.0791661,32.64046052,3.725350774,0.08725350774,6.089224374301949,-1.1196175469230898,-2.4389375153839503
NER,2020,533.1943289,28.48973231,3.299773916,0.08299773916,6.278885952276498,-1.2556264334508125,-2.488941910592673
NIC,1990,1260.873828,19.27580248,2.335325265,0.07335325265,7.139560273861332,-1.6463196342017044,-2.6124684311363775
NIC,2000,1458.374901,26.65475319,1.37553337,0.0637553337,7.285078013260244,-1.3222026951822345,-2.752702432561043
NIC,2010,1704.37875,24.83986814,1.419167896,0.06419167896,7.440955953817454,-1.3927202373104939,-2.7458816879014343
NIC,2020,1950.191812,20.33663661,1.250847412,0.06250847411999999,7.575683011848466,-1.592746167447966,-2.7724531455107213
NLD,1990,31308.91342,23.90127116,0.688603823,0.05688603823,10.351658109789799,-1.4312385418541054,-2.8667053417726396
NLD,2000,40665.33817,22.45887247,0.714770363,0.05714770363,10.613131366562856,-1.4934844396298381,-2.862116071000932
NLD,2010,44659.27284,20.03710604,0.512923101,0.05512923101,10.706817243129931,-1.6075843293810737,-2.898075195144616
NLD,2020,47086.58042,21.35197798,0.55554079,0.0555554079,10.75974332263519,-1.5440258051715257,-2.8903744156996964
NOR,1990,49937.45576,24.7645897,0.344151413,0.05344151413,10.818526616600854,-1.395755387821862,-2.929167416884168
NOR,2000,67846.59686,21.81803845,0.649044821,0.05649044821,11.125004507188613,-1.5224331065077268,-2.8736837133517836
NOR,2010,72804.39562,24.98868675,1.24566618,0.0624566618,11.19553161175762,-1.3867469935424919,-2.7732823739605204
NOR,2020,75287.20595,31.35211573,0.588757324,0.05588757324,11.229065491649513,-1.1598884337860147,-2.8844132269330736
NPL,1990,422.7247386,18.12582192,2.419699219,0.07419699219,6.046721231055386,-1.7078326389651663,-2.6010316661533404
NPL,2000,547.2210823,24.31486635,1.731274864,0.06731274864,6.304852893161201,-1.4140822387544814,-2.698405630256196
NPL,2010,721.2652214,38.27120645,0.619710468,0.05619710468,6.581006921793726,-0.9604723623544021,-2.8788900415590635
NPL,2020,1031.536188,30.44028151,1.925831066,0.06925831066,6.938804414784913,-1.1894034050084596,-2.669912131584571
NZL,1990,26395.6956,20.47105495,0.923222729,0.05923222729,10.180956230386506,-1.5861582512481236,-2.8262895053145116
NZL,2000,30853.80764,22.03456304,0.587564086,0.05587564086,10.337015446028563,-1.5125579181607884,-2.8846267565839776
NZL,2010,35489.76315,20.37565733,1.111726056,0.06111726056,10.476999571907369,-1.590829265786467,-2.794960955808977
NZL,2020,39785.47313,23.11174293,2.033387792,0.07033387792,10.591257127911339,-1.4648293456793702,-2.654501691265768
OED,1990,25156.96178,25.84680195,0.890400345,0.05890400345,10.132889947560944,-1.3529833083543792,-2.8318462203458465
OED,2000,30592.03783,24.31394694,0.713186354,0.05713186354,10.328495052448167,-1.4141200521386832,-2.8623932874884233
OED,2010,33528.41,20.99196366,0.677505277,0.05677505277,10.420148418115202,-1.5610305043635821,-2.8686582615325587
OED,2020,36444.65164,22.68178131,0.377835338,0.05377835338,10.503549995257803,-1.4836081692074323,-2.922884246311898
OMN,1990,16629.45566,10.84059557,5.101184915,0.10101184915,9.71893083923995,-2.2218722496039223,-2.2925174507053017
OMN,2000,19881.73643,22.58377343,1.288738553,0.06288738553,9.897556821969603,-1.4879385274109962,-2.7664096834009024
OMN,2010,22766.05036,29.38655462,2.675117096,0.07675117096,10.033025685953348,-1.224632942099156,-2.5671866358233966
OMN,2020,17743.88588,27.62066933,-1.508608296,0.03491391704,9.783796278099674,-1.2866058047741424,-3.354869760206563
OSS,2000,8348.276462,24.82201963,0.304071119,0.05304071119,9.02981038480254,-1.3934390384503599,-2.936695524634846
OSS,2010,9829.373762,23.70611661,1.112117303,0.06112117303,9.193130504295977,-1.4394370863350348,-2.7948969420632763
OSS,2020,10962.07886,24.36829078,1.096611533,0.06096611533,9.302197219522897,-1.4118874570437105,-2.7974370555419936
PAK,1990,950.8846448,18.93537303,3.343048542,0.08343048542,6.857392756344768,-1.6641384242738577,-2.483741503794297
PAK,2000,1049.542297,16.31067792,2.824759835,0.07824759835,6.956109440497176,-1.8133502055347137,-2.5478771420456634
PAK,2010,1256.694822,15.96155243,2.470817015,0.07470817015,7.1362403962975,-1.834987328646728,-2.594165819999505
PAK,2020,1526.005975,14.81553999,1.803751413,0.06803751413,7.330409127302006,-1.9094935567574176,-2.6876960475422518
PAN,1990,4828.758777,21.14068661,2.130506893,0.07130506892999999,8.482344731633512,-1.5539707268870606,-2.6407878611014963
PAN,2000,6856.149188,28.40604302,1.964005579,0.06964005579,8.832901220250902,-1.2585682810615277,-2.6644153629624237
PAN,2010,10698.07175,37.34120254,1.78385793,0.06783857930000001,9.2778187939298,-0.9850728432511504,-2.690624229639944
PAN,2020,12647.08266,23.95460779,1.37340967,0.06373409669999999,9.445181847795993,-1.4290094885693414,-2.7530355895942153
PER,1990,2706.922532,16.16440551,2.21460822,0.0721460822,7.9035676715468846,-1.82235855185566,-2.6290622959988976
PER,2000,3286.273085,19.62798476,1.560430591,0.06560430591,8.097509400743647,-1.6282138442025536,-2.724113946314279
PER,2010,5167.392593,23.76050904,0.652636898,0.05652636898,8.550123506240732,-1.4371452674807188,-2.8730480420932456
PER,2020,5831.830248,18.19125889,1.192504953,0.06192504953,8.671086166268992,-1.704228988046323,-2.781830503768519
PHL,1990,1704.075689,23.33171058,2.561221128,0.07561221128000001,7.440778124830022,-1.4553567815967456,-2.582137483972662
PHL,2000,1793.347611,15.68436416,2.379265889,0.07379265889,7.491839325980191,-1.8525058832608607,-2.606496025358711
PHL,2010,2373.143121,20.44177114,2.047954252,0.07047954252,7.77197056688001,-1.5875897737216098,-2.6524327882946888
PHL,2020,3198.6669,17.43337903,1.145514086,0.06145514086,8.070489408238535,-1.7467834823650499,-2.7894477872341814
PLW,2010,13206.51226,25.58954405,-1.687144183,0.03312855817,9.48846533994617,-1.3629863534819662,-3.4073595839916546
PLW,2020,14532.98984,41.71989417,-0.033717337,0.049662826630000004,9.584176505527322,-0.8741920925317954,-3.0024985808683335
PNG,1990,1892.306793,24.44249724,2.610540964,0.07610540964,7.545551889214902,-1.4088468785084813,-2.5756359307014294
PNG,2000,1989.578822,21.89201709,3.449251614,0.08449251614,7.59567824808192,-1.5190481320562585,-2.471092314931776
POL,2000,7401.576976,24.69996767,-1.044335398,0.03955664602,8.90944836135351,-1.3983682512618991,-3.2300215579249656
POL,2010,10808.39757,20.85866889,-0.285609122,0.04714390878,9.288078663752536,-1.5674005500526622,-3.0545504663711864
POL,2020,15090.22284,18.83940516,-1.191640262,0.03808359738,9.621802319048484,-1.6692194905867277,-3.2679716045082836
PRI,1990,18733.64525,16.95436457,0.890295757,0.05890295757,9.838076397430928,-1.7746448885530695,-2.831863976172684
PRI,2000,26131.96306,19.714561,0.276558689,0.05276558689,10.170914482367111,-1.6238126862155766,-2.9418960642070204
PRI,2010,28569.50771,9.160379056,-0.427201373,0.04572798627,10.260095264064812,-2.3902826264988613,-3.0850447774883993
PRI,2020,28144.72232,10.88092899,-0.640952968,0.04359047032,10.245115131798649,-2.218158563095102,-3.1329167231593944
PRT,1990,14593.27061,27.72113145,-0.21794848,0.0478205152,9.588315784318192,-1.2829751953998167,-3.0403005432751558
PRT,2000,18822.09331,28.7766388,0.702859953,0.05702859953,9.84278663490299,-1.2456062807863961,-2.8642023908397416
PRT,2010,19698.68368,21.19945268,0.045910037,0.050459100369999996,9.888307094219527,-1.5511948216245206,-2.986592164505247
PRT,2020,19778.71395,19.41857918,0.105114125,0.05105114125,9.89236158536832,-1.6389398885202815,-2.9749273790875534
PRY,1990,4059.773431,17.80891327,2.711143281,0.07711143280999999,8.308882445866198,-1.725471108515627,-2.5625037239326462
PRY,2000,4074.489533,17.33924481,1.934600538,0.06934600537999999,8.312500749852815,-1.7521977674872213,-2.6686467347454665
PRY,2010,5191.050143,23.83495844,1.169858012,0.06169858012,8.554691295383735,-1.4340168409871124,-2.785494360977405
PRY,2020,6109.196081,20.04146035,1.35198907,0.0635198907,8.717550469204564,-1.6073670406699576,-2.7564021827626215
PSE,2000,2436.012077,31.50268917,2.555235698,0.07555235698,7.798117586535068,-1.1550972733241653,-2.5829293931325523
PSE,2010,2927.08102,19.84713113,2.597032218,0.07597032218,7.98176096652745,-1.6171107167559104,-2.5774125125914398
PSE,2020,2922.468011,24.30384311,2.486549938,0.07486549938,7.980183747520707,-1.4145356954715074,-2.59206211700797
PST,1990,27762.15033,25.89136373,0.644464826,0.05644464826,10.231428873076089,-1.3512607196064643,-2.874494797840882
PST,2000,34226.70394,24.43110592,0.506639541,0.055066395409999996,10.440761435330788,-1.4093130328114079,-2.8992156325440246
PST,2010,38170.96803,20.83225822,0.474124528,0.05474124528,10.549830506434196,-1.5686675246854518,-2.905137826633108
PST,2020,41771.30072,22.37105981,0.188955928,0.05188955928,10.639964797059049,-1.497402035211319,-2.9586376789898776
PYF,2010,19913.02527,21.1616841,0.406991624,0.05406991624,9.899129332778108,-1.552977993318136,-2.917477324692438
PYF,2020,19026.79044,21.09592749,0.062696713,0.05062696713,9.853603288157286,-1.556090174087495,-2.983270897421454
QAT,2000,52234.36152,20.15128546,5.168431997,0.10168431996999999,10.863495823974926,-1.6019021050892415,-2.28588216706717
QAT,2010,72333.80274,31.6551223,0.491609879,0.05491609879,11.189046833326518,-1.1502702084707965,-2.901948735019123
QAT,2020,57769.58361,43.84915085,5.725715448,0.10725715447999999,10.964217681029066,-0.8244148322376746,-2.2325260149606914
ROU,1990,5019.437027,30.24828069,0.174176628,0.051741766280000004,8.521073060381005,-1.1957308398207218,-2.9614899651957964
ROU,2000,4569.311243,19.66958111,-0.12944004,0.048705599599999996,8.427117759838485,-1.626096849695938,-3.021961273983954
ROU,2010,7660.706676,27.18907942,-0.593959184,0.044060408159999995,8.943859513831853,-1.3023547852173614,-3.122193673919573
ROU,2020,10854.04943,24.33196349,-0.550759893,0.04449240107,9.292293508694424,-1.413379330023936,-3.1124368668634235
RUS,1990,7849.519043,30.13039429,0.168017665,0.05168017665,8.968207540491825,-1.1996357466387748,-2.9626810013634777
RUS,2000,5323.666504,18.69376019,-0.42061499,0.0457938501,8.579917537432818,-1.6769803974901463,-3.083605474170577
RUS,2010,8755.120117,22.61505055,0.044896488,0.05044896488,9.077393964443084,-1.4865545478186872,-2.9867930501333477
RUS,2020,9632.325195,23.45582915,-0.143202032,0.04856797968,9.17287992891805,-1.4500511441609918,-3.0247908195365656
RWA,1990,368.2196024,14.64998322,2.618292836,0.07618292836,5.908679505839221,-1.9207309959181627,-2.574617878659976
RWA,2000,333.3550901,12.29117235,0.80699171,0.0580699171,5.809208258484014,-2.096288876398106,-2.846107527186592
RWA,2010,583.3714164,20.53250116,2.523651344,0.07523651344,6.368824061375603,-1.5831611328600834,-2.587118614804287
RWA,2020,826.3913077,23.73465633,2.242448834,0.07242448834000001,6.717068399478088,-1.4382339135503504,-2.6252108000392855
SAS,1990,543.3396365,26.74684553,2.167409738,0.07167409738,6.297734605985654,-1.3187536437118201,-2.635625860525344
SAS,2000,758.1331725,26.10661881,1.870105257,0.06870105257,6.630859059524796,-1.3429813095561576,-2.677990758619383
SAS,2010,1222.51823,39.18957169,1.36549214,0.0636549214,7.108668133303283,-0.9367595028998105,-2.7542786372505335
SAS,2020,1806.990454,29.34010169,0.970749727,0.05970749727,7.499418007789121,-1.2262149473624249,-2.8182976840563314
SAU,1990,25918.96508,15.68401339,4.934265871,0.09934265871,10.162730222199952,-1.8525282478220788,-2.3091802059203865
SAU,2000,22247.8567,19.316965,4.459832445,0.09459832445,10.01000095486465,-1.6441864606411267,-2.3581155150261948
SAU,2010,21830.14243,30.92623202,-0.992481797,0.040075182029999996,9.991046974030263,-1.1735654295378517,-3.2169980382635237
SAU,2020,22827.67194,23.3158218,4.833138517,0.09833138517,10.035728760605377,-1.4560380086543756,-2.3194120233371924
SDN,1990,764.4504395,10.43693088,2.034308939,0.07034308939,6.639157195929605,-2.2598196237648054,-2.654370732087598
SDN,2000,1111.118652,24.88803086,2.497545616,0.07497545616,7.013122581416933,-1.3907831864385258,-2.5905944702041857
SDN,2010,1311.223145,20.39853923,2.415789333,0.07415789333,7.178715679043201,-1.5897068940743284,-2.601558765220799
SDN,2020,1056.864746,5.786535233,2.688251257,0.07688251257,6.963062017417724,-2.8496364788731894,-2.5654768331423767
SEN,1990,990.7775226,14.59725848,2.868486394,0.07868486394,6.898490011245638,-1.9243364502482632,-2.5423044681040903
SEN,2000,1048.374741,22.37322729,2.410099177,0.07410099177,6.954996378255541,-1.4973051522283876,-2.602326362559137
SEN,2010,1153.534311,20.08694666,2.386901953,0.07386901953,7.050585822294968,-1.6051000017880037,-2.605461760441449
SEN,2020,1361.791437,35.63296509,2.633035725,0.07633035725000001,7.2165563450279215,-1.0318989909162053,-2.572684552847325
SGP,1990,23272.70009,35.65311389,3.889093607,0.08889093607,10.055036282654834,-1.0313336967991813,-2.420345098128134
SGP,2000,34890.08114,35.174036,1.732042233,0.06732042233,10.459957859772842,-1.044861989191188,-2.6982916362092157
SGP,2010,48752.05154,27.65822752,1.771832879,0.06771832879,10.79450255841233,-1.2852469427881226,-2.692398400255619
SGP,2020,59189.70386,22.80539556,-0.311904961,0.046880950389999995,10.988502884462253,-1.478173030655847,-3.0601438610946388
SLB,1990,1805.732068,7.545378213,3.111246983,0.08111246983,7.498721366381856,-2.584234967390432,-2.5119185709874543
SLB,2000,1747.717962,7.629120287,2.289274446,0.07289274445999999,7.466066194227084,-2.573197643931287,-2.618766172218363
SLB,2010,2058.956916,17.94388299,2.821397885,0.07821397885,7.629954782088126,-1.7179209096340666,-2.548306889733486
SLB,2020,1930.655103,16.72381658,2.220721486,0.07220721486000001,7.565614655911274,-1.7883363400258125,-2.628215309267043
SLE,1990,992.2593519,13.00591548,3.956139033,0.08956139033,6.899984516562071,-2.039765895101383,-2.4128309633658263
SLE,2000,727.2409146,1.096810372,2.415404052,0.07415404051999999,6.589257804481875,-4.512763880165816,-2.6016107207162316
SLE,2010,902.7698914,34.43355579,2.721508599,0.07721508599,6.805467694143562,-1.066138638048089,-2.561160426664071
SLE,2020,1010.252946,15.34121073,2.308472027,0.07308472027,6.917956020064205,-1.8746274668271252,-2.616135959109381
SLV,1990,2348.204602,13.81290212,1.883405105,0.06883405105,7.761406315993186,-1.979567094373707,-2.6760567284270054
SLV,2000,2964.893469,17.66906046,0.497012729,0.054970127290000004,7.994596381275384,-1.7333550725472193,-2.9009653814855434
SLV,2010,3398.493461,16.6715814,0.329632682,0.05329632682,8.131087512700686,-1.7914646286977962,-2.9318878653820977
SLV,2020,3808.531954,17.2116179,0.198362575,0.05198362575,8.244999079957505,-1.75958557088632,-2.9568264994118714
SMR,2020,40506.85211,18.05086818,0.308211037,0.05308211037,10.609226426685206,-1.7119764037509444,-2.9359153120190955
SOM,1990,259.4000219,13.78302859,-0.45086481,0.0454913519,5.558371356307937,-1.98173216298352,-3.090233039222337
SOM,2020,462.8670537,16.00602689,3.795920669,0.08795920669,6.137439871816636,-1.832204854049646,-2.4308821323221506
SRB,2000,3542.353659,9.063631079,-0.319524801,0.04680475199,8.172546660619807,-2.4009003648780167,-3.061770542965332
SRB,2010,5690.703272,17.32418419,-0.402005901,0.045979940989999996,8.646589117373823,-1.753066730621116,-3.0795500430320053
SRB,2020,6850.967422,24.09749362,-0.666107601,0.04333892399,8.832145150773377,-1.4230623500698951,-3.1387041103625575
SSA,1990,1379.946472,23.22629289,2.692593117,0.07692593117,7.229799988993164,-1.4598852348074565,-2.564912252939918
SSA,2000,1300.931572,22.81879142,2.613615505,0.07613615505,7.170835880665004,-1.4775858043940038,-2.57523202772683
SSA,2010,1667.518204,23.55725874,2.746959873,0.07746959873,7.419091694671718,-1.4457361862661788,-2.5578696940341983
SSA,2020,1613.929021,18.87895274,2.55803335,0.0755803335,7.386426870787285,-1.667122496088875,-2.5825591685275286
SSD,2010,2295.070261,10.28965508,5.292546182,0.10292546182,7.738518736840836,-2.274031156626193,-2.273750224379713
SSF,1990,1279.185818,22.94779783,2.784015806,0.07784015806,7.153979074841652,-1.47194820920535,-2.5530978105309097
SSF,2000,1197.832861,22.8785985,2.658310466,0.07658310466,7.088269253917226,-1.4749682757232492,-2.5693787923601485
SSF,2010,1542.532154,23.59070113,2.755888042,0.07755888042,7.341180600943156,-1.4443175715180248,-2.5567178837299225
SSF,2020,1529.248946,19.90166906,2.573415264,0.07573415264,7.332532008895692,-1.6143665854129254,-2.580526062551909
SST,2000,8220.23901,23.86905624,0.563467412,0.05563467412,9.014354564269844,-1.4325872839137432,-2.888948636853455
SST,2010,9921.823797,23.64575486,1.008056715,0.06008056715,9.202492033884518,-1.4419865856820213,-2.8120688316573648
SST,2020,10330.22442,23.97437068,0.920713681,0.05920713681,9.242829286950302,-1.4281848145724854,-2.8267131901352807
SUR,2010,8603.907867,36.2044526,1.16234547,0.0616234547,9.059971782171292,-1.0159880747202457,-2.7867127227957567
SVK,1990,8597.463915,29.87541844,0.439617095,0.05439617095,9.059222545147279,-1.2081341694746721,-2.911461514546047
SVK,2000,8997.211996,27.81532255,-0.135376488,0.04864623512,9.10467003010495,-1.2795831462670608,-3.023180860395015
SVK,2010,14596.14778,25.37833683,0.093191273,0.05093191273,9.58851292219678,-1.3712742565819427,-2.977265582733501
SVK,2020,17763.85638,20.22680988,0.085769476,0.05085769476,9.78492113148852,-1.5981612397790503,-2.9787238452218308
SVN,1990,13615.58586,17.45293521,0.090624343,0.05090624343,9.518970434663162,-1.7456623446080548,-2.9777697022406002
SVN,2000,16146.12168,29.05749117,0.29607496,0.052960749599999996,9.689435156158448,-1.2358938643326491,-2.9382042133750024
SVN,2010,20444.12013,22.56013449,0.436079485,0.05436079485,9.925450595922559,-1.4889857979398322,-2.9121120678414143
SVN,2020,22811.80505,20.18967195,0.669754656,0.05669754656,10.03503344629918,-1.5999990019379926,-2.870024339731365
SWE,1990,34903.34804,29.11052494,0.772602676,0.05772602676,10.460338035967526,-1.2340703954147938,-2.8520471368057865
SWE,2000,41561.77476,22.2311756,0.160575485,0.05160575485,10.63493614786251,-1.5036745759194905,-2.964122084612641
SWE,2010,48205.54925,22.42190232,0.852524629,0.05852524629,10.78322942307983,-1.4951319227018223,-2.838297057326961
SWE,2020,51624.58118,24.42075424,0.722703913,0.057227039130000004,10.851753217494348,-1.409736831623614,-2.860728780226597
SWZ,2020,3609.366914,15.29022822,1.083630577,0.06083630577,8.191287665864692,-1.8779562400630263,-2.799568533848805
SYC,1990,8779.852313,24.26330082,0.490359666,0.05490359666,9.080214865644866,-1.4162052315461657,-2.902176419679926
SYC,2000,11703.75352,24.91839395,0.892658567,0.058926585670000003,9.367664883011358,-1.3895639423800656,-2.831462920551708
SYC,2010,12313.55669,37.03142382,2.792329069,0.07792329069000001,9.418456104335872,-0.9934033413561849,-2.5520303888917444
SYC,2020,17048.36173,21.3213199,0.853707878,0.05853707878,9.743809391878077,-1.5454626796011024,-2.8380949002275995
TCD,1990,602.6706858,6.753507456,2.766507641,0.07766507641,6.401370921177704,-2.6951081929498812,-2.5553495897018954
TCD,2000,530.6003313,23.27390222,3.458862793,0.08458862793000001,6.2740090660909305,-1.4578375295656505,-2.4699554430365622
TCD,2010,956.9530187,21.85444822,3.460770948,0.08460770948,6.863754297980387,-1.5207657053033603,-2.4697298879167175
TCD,2020,884.9805419,22.78744555,3.181970361,0.08181970361,6.785565658212549,-1.4789604354540746,-2.503237188951391
TEA,1990,1085.415863,33.78399645,1.616554583,0.06616554583,6.989718476411029,-1.085182973435782,-2.7155954072634554
TEA,2000,2157.91938,30.32234719,1.002607154,0.060026071539999996,7.676899786454797,-1.1932852142920174,-2.8129762854723084
TEA,2010,4852.744298,42.23885396,0.745622556,0.057456225560000004,8.487299658546647,-0.8618296785869425,-2.856731915719427
TEA,2020,8386.639502,40.23799349,0.453261414,0.05453261414,9.034395183110815,-0.9103585250084251,-2.9089563317103737
TEC,1990,5339.133663,29.3210567,0.644574723,0.056445747229999996,8.582818683399397,-1.2268642693735086,-2.8744753281597766
TEC,2000,4430.11168,21.76161167,-0.051698957,0.04948301043,8.396180072653696,-1.5250227010261674,-3.006125891958569
TEC,2010,6986.953555,24.12704963,0.369045723,0.05369045723,8.851799911185287,-1.421836583615356,-2.9245199984729133
TEC,2020,8778.059563,24.76799866,0.196606052,0.051966060519999996,9.080010655711602,-1.3956177426828433,-2.9571644557982246
TGO,1990,703.623952,36.14051413,2.927067199,0.07927067199,6.556244054353343,-1.0177556748598968,-2.534887054939283
TGO,2000,679.5334216,29.49747031,2.75685669,0.0775685669,6.521406417959258,-1.2208656785226375,-2.556592999575894
TGO,2010,644.5632813,15.84042478,2.721017166,0.07721017166,6.46857300421557,-1.842604983042187,-2.5612240733767453
TGO,2020,808.3006971,19.81052971,2.412473937,0.07412473937,6.694934139166743,-1.6189565861096342,-2.602005937758119
THA,1990,2631.519711,41.35376259,1.63811608,0.0663811608,7.875316795170493,-0.8830067749458549,-2.7123419856482696
THA,2000,3514.71663,22.28260569,1.13127018,0.0613127018,8.164714183640815,-1.5013638257924917,-2.7917682503265997
THA,2010,5059.357478,25.35665463,0.670617338,0.05670617338,8.528994773586376,-1.3721289803414642,-2.8698721962210603
THA,2020,6035.186277,23.75538517,0.166540795,0.05166540795,8.705361999169616,-1.4373609372099767,-2.962966813285829
TJK,2000,429.537301,9.41400347,1.222529565,0.06222529565,6.062708585150374,-2.362971874409251,-2.7769936794340233
TJK,2010,770.6041054,23.84618187,2.13859733,0.0713859733,6.64717475971485,-1.4335460707775785,-2.6396538813168475
TJK,2020,1171.901275,33.47495126,2.27553633,0.0727553633,7.066382730240755,-1.0943727504238645,-2.620652653311123
TKM,1990,3495.748389,40.0,2.643363458,0.07643363457999999,8.15930276307554,-0.916290731874155,-2.5713324364945476
TKM,2000,2255.014968,34.73865594,1.994744397,0.06994744397,7.720911889608763,-1.0573171150427467,-2.6600111193531464
